
plan_title,plan_id,plan_duration,plan_tags,plan_author,plan_cover,plan_day_breaks,spot_name,spot_lat,spot_lng,spot_photo,spot_comment,spot_stay_time,spot_is_accommodation
その他文化体験日帰り,795,day,歴史|ショッピング|芸術,森林好き,https://picsum.photos/800/600?random=44774,,栗林公園,34.329591,134.043968,,自然豊かな散策が楽しめます。,87,False
その他文化体験日帰り,795,day,歴史|ショッピング|芸術,森林好き,https://picsum.photos/800/600?random=44774,,松本城,36.23889,137.96917,https://picsum.photos/400/300?random=47320,静かな空間で癒されます。,83,False
その他文化体験日帰り,795,day,歴史|ショッピング|芸術,森林好き,https://picsum.photos/800/600?random=44774,,伊勢神宮,34.455,136.72583,https://picsum.photos/400/300?random=3416,旬の食材を味わえる名店です。,115,False
東京中心絶景巡り半日,796,half,芸術|文化|自然|歴史|温泉,流星の歩き,https://picsum.photos/800/600?random=15422,,浅草寺,35.714661,139.796783,https://picsum.photos/400/300?random=1665,静かな空間で癒されます。,90,False
東京中心絶景巡り半日,796,half,芸術|文化|自然|歴史|温泉,流星の歩き,https://picsum.photos/800/600?random=15422,,新宿御苑,35.685272,139.709442,,美味しいグルメが楽しめます。,90,False
東京中心絶景巡り半日,796,half,芸術|文化|自然|歴史|温泉,流星の歩き,https://picsum.photos/800/600?random=15422,,六本木ヒルズ,35.659932,139.730214,https://picsum.photos/400/300?random=27402,絶景が広がり写真映えします。,90,False
東京中心絶景巡り半日,796,half,芸術|文化|自然|歴史|温泉,流星の歩き,https://picsum.photos/800/600?random=15422,,築地市場,35.66509,139.77,,四季折々の景色が楽しめます。,87,False
東京中心絶景巡り半日,796,half,芸術|文化|自然|歴史|温泉,流星の歩き,https://picsum.photos/800/600?random=15422,,ダイバーシティ東京,35.62521,139.77545,https://picsum.photos/400/300?random=16868,歴史と文化を感じられる名所です。,70,False
東京中心ショッピング2泊3日,797,3days,ファミリー|ショッピング|都会|祭り|温泉|宿泊,砂浜旅好き,https://picsum.photos/800/600?random=10407,3|6,築地市場,35.66509,139.77,,四季折々の景色が楽しめます。,82,False
東京中心ショッピング2泊3日,797,3days,ファミリー|ショッピング|都会|祭り|温泉|宿泊,砂浜旅好き,https://picsum.photos/800/600?random=10407,3|6,浜離宮恩賜庭園,35.660336,139.766983,,自然豊かな散策が楽しめます。,83,False
東京中心ショッピング2泊3日,797,3days,ファミリー|ショッピング|都会|祭り|温泉|宿泊,砂浜旅好き,https://picsum.photos/800/600?random=10407,3|6,東京ステーションホテル,35.681236,139.767125,,ゆっくりと宿泊できる施設です。,517,True
東京中心ショッピング2泊3日,797,3days,ファミリー|ショッピング|都会|祭り|温泉|宿泊,砂浜旅好き,https://picsum.photos/800/600?random=10407,3|6,ダイバーシティ東京,35.62521,139.77545,,迫力ある景観に感動します。,66,False
東京中心ショッピング2泊3日,797,3days,ファミリー|ショッピング|都会|祭り|温泉|宿泊,砂浜旅好き,https://picsum.photos/800/600?random=10407,3|6,銀座,35.67075,139.769467,,美味しいグルメが楽しめます。,74,False
東京中心ショッピング2泊3日,797,3days,ファミリー|ショッピング|都会|祭り|温泉|宿泊,砂浜旅好き,https://picsum.photos/800/600?random=10407,3|6,東京ステーションホテル,35.681236,139.767125,,ゆっくりと宿泊できる施設です。,495,True
東京中心ショッピング2泊3日,797,3days,ファミリー|ショッピング|都会|祭り|温泉|宿泊,砂浜旅好き,https://picsum.photos/800/600?random=10407,3|6,渋谷スクランブル交差点,35.6595,139.70056,,美味しいグルメが楽しめます。,112,False
東京中心ショッピング2泊3日,797,3days,ファミリー|ショッピング|都会|祭り|温泉|宿泊,砂浜旅好き,https://picsum.photos/800/600?random=10407,3|6,明治神宮,35.675526,139.698578,https://picsum.photos/400/300?random=6770,絶景が広がり写真映えします。,39,False
関西温泉旅1泊2日,798,2days,歴史|体験|絶景|宿泊,雲異邦人,https://picsum.photos/800/600?random=35599,4,金閣寺,35.039529,135.729537,https://picsum.photos/400/300?random=17578,静かな空間で癒されます。,55,False
関西温泉旅1泊2日,798,2days,歴史|体験|絶景|宿泊,雲異邦人,https://picsum.photos/800/600?random=35599,4,奈良公園,34.685008,135.842947,https://picsum.photos/400/300?random=15250,歴史と文化を感じられる名所です。,83,False
関西温泉旅1泊2日,798,2days,歴史|体験|絶景|宿泊,雲異邦人,https://picsum.photos/800/600?random=35599,4,祇園,35.003609,135.776183,https://picsum.photos/400/300?random=6788,旬の食材を味わえる名店です。,104,False
関西温泉旅1泊2日,798,2days,歴史|体験|絶景|宿泊,雲異邦人,https://picsum.photos/800/600?random=35599,4,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,699,True
関西温泉旅1泊2日,798,2days,歴史|体験|絶景|宿泊,雲異邦人,https://picsum.photos/800/600?random=35599,4,道頓堀,34.66855,135.50272,,美味しいグルメが楽しめます。,60,False
関西温泉旅1泊2日,798,2days,歴史|体験|絶景|宿泊,雲異邦人,https://picsum.photos/800/600?random=35599,4,神戸ハーバーランド,34.678806,135.180702,,旬の食材を味わえる名店です。,102,False
関西温泉旅1泊2日,798,2days,歴史|体験|絶景|宿泊,雲異邦人,https://picsum.photos/800/600?random=35599,4,大阪城,34.6873,135.5259,,歴史と文化を感じられる名所です。,36,False
関西温泉旅1泊2日,798,2days,歴史|体験|絶景|宿泊,雲異邦人,https://picsum.photos/800/600?random=35599,4,清水寺,34.994856,135.785046,,家族連れにも人気のスポットです。,41,False
東京中心歴史散策日帰り,799,day,歴史|都会|グルメ|ショッピング|祭り,風車探検家,https://picsum.photos/800/600?random=49773,,新宿御苑,35.685272,139.709442,,絶景が広がり写真映えします。,85,False
東京中心歴史散策日帰り,799,day,歴史|都会|グルメ|ショッピング|祭り,風車探検家,https://picsum.photos/800/600?random=49773,,銀座,35.67075,139.769467,,迫力ある景観に感動します。,88,False
東京中心歴史散策日帰り,799,day,歴史|都会|グルメ|ショッピング|祭り,風車探検家,https://picsum.photos/800/600?random=49773,,東京スカイツリー,35.710064,139.810699,,都会の喧騒を忘れさせてくれます。,117,False
東京中心歴史散策日帰り,799,day,歴史|都会|グルメ|ショッピング|祭り,風車探検家,https://picsum.photos/800/600?random=49773,,浅草寺,35.714661,139.796783,https://picsum.photos/400/300?random=2157,家族連れにも人気のスポットです。,67,False
東京中心歴史散策日帰り,799,day,歴史|都会|グルメ|ショッピング|祭り,風車探検家,https://picsum.photos/800/600?random=49773,,ダイバーシティ東京,35.62521,139.77545,https://picsum.photos/400/300?random=12108,旬の食材を味わえる名店です。,86,False
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,東京タワー,35.658581,139.745438,,都会の喧騒を忘れさせてくれます。,63,False
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,新宿御苑,35.685272,139.709442,https://picsum.photos/400/300?random=22925,四季折々の景色が楽しめます。,106,False
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,渋谷スクランブル交差点,35.6595,139.70056,,静かな空間で癒されます。,71,False
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,東京ステーションホテル,35.681236,139.767125,,ゆっくりと宿泊できる施設です。,536,True
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,明治神宮,35.675526,139.698578,,自然豊かな散策が楽しめます。,46,False
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,東京スカイツリー,35.710064,139.810699,https://picsum.photos/400/300?random=10355,迫力ある景観に感動します。,53,False
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,東京ステーションホテル,35.681236,139.767125,,ゆっくりと宿泊できる施設です。,520,True
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,六本木ヒルズ,35.659932,139.730214,,絶景が広がり写真映えします。,86,False
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,銀座,35.67075,139.769467,https://picsum.photos/400/300?random=22811,歴史と文化を感じられる名所です。,69,False
東京中心歴史散策2泊3日,800,3days,レジャー|文化|テーマパーク|歴史|宿泊,山愛好家,https://picsum.photos/800/600?random=36886,4|7,浜離宮恩賜庭園,35.660336,139.766983,,四季折々の景色が楽しめます。,82,False
横浜・鎌倉温泉旅1泊2日,801,2days,ショッピング|都会|自然|宿泊,旅マニア,https://picsum.photos/800/600?random=19905,4,横浜中華街,35.443336,139.643831,,四季折々の景色が楽しめます。,75,False
横浜・鎌倉温泉旅1泊2日,801,2days,ショッピング|都会|自然|宿泊,旅マニア,https://picsum.photos/800/600?random=19905,4,山下公園,35.445611,139.650006,https://picsum.photos/400/300?random=49082,四季折々の景色が楽しめます。,83,False
横浜・鎌倉温泉旅1泊2日,801,2days,ショッピング|都会|自然|宿泊,旅マニア,https://picsum.photos/800/600?random=19905,4,鶴岡八幡宮,35.325986,139.556346,https://picsum.photos/400/300?random=47369,歴史と文化を感じられる名所です。,94,False
横浜・鎌倉温泉旅1泊2日,801,2days,ショッピング|都会|自然|宿泊,旅マニア,https://picsum.photos/800/600?random=19905,4,鎌倉海浜ホテル,35.311,139.531,,ゆっくりと宿泊できる施設です。,557,True
横浜・鎌倉温泉旅1泊2日,801,2days,ショッピング|都会|自然|宿泊,旅マニア,https://picsum.photos/800/600?random=19905,4,高徳院（鎌倉大仏）,35.316841,139.535736,,旬の食材を味わえる名店です。,77,False
横浜・鎌倉温泉旅1泊2日,801,2days,ショッピング|都会|自然|宿泊,旅マニア,https://picsum.photos/800/600?random=19905,4,カップヌードルミュージアム,35.481958,139.626708,https://picsum.photos/400/300?random=23815,旬の食材を味わえる名店です。,84,False
横浜・鎌倉温泉旅1泊2日,801,2days,ショッピング|都会|自然|宿泊,旅マニア,https://picsum.photos/800/600?random=19905,4,赤レンガ倉庫,35.452551,139.642894,,美味しいグルメが楽しめます。,35,False
横浜・鎌倉温泉旅1泊2日,801,2days,ショッピング|都会|自然|宿泊,旅マニア,https://picsum.photos/800/600?random=19905,4,江の島シーキャンドル,35.2997,139.47836,https://picsum.photos/400/300?random=43589,絶景が広がり写真映えします。,102,False
箱根・伊豆歴史散策半日,802,half,寺社|温泉|体験,桜の野鳥観察者,https://picsum.photos/800/600?random=15611,,箱根湯本駅,35.23316,139.103958,https://picsum.photos/400/300?random=35535,四季折々の景色が楽しめます。,34,False
箱根・伊豆歴史散策半日,802,half,寺社|温泉|体験,桜の野鳥観察者,https://picsum.photos/800/600?random=15611,,芦ノ湖,35.200764,139.026839,https://picsum.photos/400/300?random=11361,美味しいグルメが楽しめます。,52,False
箱根・伊豆歴史散策半日,802,half,寺社|温泉|体験,桜の野鳥観察者,https://picsum.photos/800/600?random=15611,,彫刻の森美術館,35.24472,139.05139,,自然豊かな散策が楽しめます。,43,False
関西温泉旅半日,803,half,グルメ|歴史|自然|温泉,風車の風来坊,https://picsum.photos/800/600?random=21718,,大阪城,34.6873,135.5259,,歴史と文化を感じられる名所です。,37,False
関西温泉旅半日,803,half,グルメ|歴史|自然|温泉,風車の風来坊,https://picsum.photos/800/600?random=21718,,ユニバーサル・スタジオ・ジャパン,34.665394,135.432526,,自然豊かな散策が楽しめます。,70,False
関西温泉旅半日,803,half,グルメ|歴史|自然|温泉,風車の風来坊,https://picsum.photos/800/600?random=21718,,清水寺,34.994856,135.785046,https://picsum.photos/400/300?random=47050,歴史と文化を感じられる名所です。,44,False
その他自然満喫日帰り,804,day,ファミリー|文化|体験,星の星読み,https://picsum.photos/800/600?random=12632,,弘前城,40.60694,140.46444,https://picsum.photos/400/300?random=16141,旬の食材を味わえる名店です。,88,False
その他自然満喫日帰り,804,day,ファミリー|文化|体験,星の星読み,https://picsum.photos/800/600?random=12632,,ねぶたの家ワ・ラッセ,40.829556,140.735944,https://picsum.photos/400/300?random=27968,美味しいグルメが楽しめます。,30,False
その他自然満喫日帰り,804,day,ファミリー|文化|体験,星の星読み,https://picsum.photos/800/600?random=12632,,松島,38.380167,141.067333,,歴史と文化を感じられる名所です。,82,False
その他自然満喫日帰り,804,day,ファミリー|文化|体験,星の星読み,https://picsum.photos/800/600?random=12632,,広島平和記念資料館,34.39556,132.45361,https://picsum.photos/400/300?random=48525,静かな空間で癒されます。,71,False
その他自然満喫日帰り,804,day,ファミリー|文化|体験,星の星読み,https://picsum.photos/800/600?random=12632,,倉敷美観地区,34.595699,133.771701,https://picsum.photos/400/300?random=8279,家族連れにも人気のスポットです。,64,False
関西温泉旅日帰り,805,day,ショッピング|体験|温泉,流星グルメ,https://picsum.photos/800/600?random=25744,,ユニバーサル・スタジオ・ジャパン,34.665394,135.432526,,四季折々の景色が楽しめます。,79,False
関西温泉旅日帰り,805,day,ショッピング|体験|温泉,流星グルメ,https://picsum.photos/800/600?random=25744,,東大寺,34.691225,135.837834,,歴史と文化を感じられる名所です。,37,False
関西絶景巡り日帰り,806,day,グルメ|ショッピング|都会,空の旅人,https://picsum.photos/800/600?random=24360,,清水寺,34.994856,135.785046,https://picsum.photos/400/300?random=976,旬の食材を味わえる名店です。,41,False
関西絶景巡り日帰り,806,day,グルメ|ショッピング|都会,空の旅人,https://picsum.photos/800/600?random=24360,,祇園,35.003609,135.776183,https://picsum.photos/400/300?random=17577,絶景が広がり写真映えします。,102,False
関西絶景巡り日帰り,806,day,グルメ|ショッピング|都会,空の旅人,https://picsum.photos/800/600?random=24360,,嵐山竹林,35.01701,135.67169,https://picsum.photos/400/300?random=29370,都会の喧騒を忘れさせてくれます。,99,False
その他文化体験半日,807,half,ショッピング|グルメ|祭り|文化,潮隠者,https://picsum.photos/800/600?random=24405,,弘前城,40.60694,140.46444,,美味しいグルメが楽しめます。,90,False
その他文化体験半日,807,half,ショッピング|グルメ|祭り|文化,潮隠者,https://picsum.photos/800/600?random=24405,,伊勢神宮,34.455,136.72583,https://picsum.photos/400/300?random=17962,迫力ある景観に感動します。,70,False
その他文化体験半日,807,half,ショッピング|グルメ|祭り|文化,潮隠者,https://picsum.photos/800/600?random=24405,,松島,38.380167,141.067333,https://picsum.photos/400/300?random=33338,旬の食材を味わえる名店です。,76,False
東京郊外歴史散策90分,808,90m,寺社|ファミリー|レジャー,夕日野鳥観察者,https://picsum.photos/800/600?random=14980,,高尾山,35.625278,139.243611,https://picsum.photos/400/300?random=38869,美味しいグルメが楽しめます。,102,False
東京郊外歴史散策90分,808,90m,寺社|ファミリー|レジャー,夕日野鳥観察者,https://picsum.photos/800/600?random=14980,,深大寺,35.667466,139.55033,,静かな空間で癒されます。,87,False
東京郊外歴史散策90分,808,90m,寺社|ファミリー|レジャー,夕日野鳥観察者,https://picsum.photos/800/600?random=14980,,サンリオピューロランド,35.6246,139.4294,https://picsum.photos/400/300?random=9007,家族連れにも人気のスポットです。,61,False
東京郊外歴史散策日帰り,809,day,温泉|祭り|文化,潮の冒険者,https://picsum.photos/800/600?random=23241,,井の頭恩賜公園,35.70083,139.57417,https://picsum.photos/400/300?random=17755,自然豊かな散策が楽しめます。,106,False
東京郊外歴史散策日帰り,809,day,温泉|祭り|文化,潮の冒険者,https://picsum.photos/800/600?random=23241,,サンリオピューロランド,35.6246,139.4294,,絶景が広がり写真映えします。,78,False
東京郊外歴史散策日帰り,809,day,温泉|祭り|文化,潮の冒険者,https://picsum.photos/800/600?random=23241,,三鷹の森ジブリ美術館,35.696233,139.570431,,家族連れにも人気のスポットです。,45,False
日光・那須絶景巡り日帰り,810,day,ショッピング|芸術|自然|絶景|寺社,雨の漫遊者,https://picsum.photos/800/600?random=24535,,那須ハイランドパーク,37.062275,139.963028,,美味しいグルメが楽しめます。,62,False
日光・那須絶景巡り日帰り,810,day,ショッピング|芸術|自然|絶景|寺社,雨の漫遊者,https://picsum.photos/800/600?random=24535,,神橋,36.75333,139.60417,https://picsum.photos/400/300?random=15484,家族連れにも人気のスポットです。,70,False
沖縄ファミリー旅日帰り,811,day,寺社|歴史|絶景|テーマパーク|ショッピング,川の旅人,https://picsum.photos/800/600?random=28274,,玉泉洞,26.134,127.7558,,四季折々の景色が楽しめます。,55,False
沖縄ファミリー旅日帰り,811,day,寺社|歴史|絶景|テーマパーク|ショッピング,川の旅人,https://picsum.photos/800/600?random=28274,,川平湾,24.44611,124.14028,,自然豊かな散策が楽しめます。,108,False
沖縄ファミリー旅日帰り,811,day,寺社|歴史|絶景|テーマパーク|ショッピング,川の旅人,https://picsum.photos/800/600?random=28274,,美ら海水族館,26.69439,127.87794,https://picsum.photos/400/300?random=36582,旬の食材を味わえる名店です。,52,False
沖縄ファミリー旅日帰り,811,day,寺社|歴史|絶景|テーマパーク|ショッピング,川の旅人,https://picsum.photos/800/600?random=28274,,国際通り,26.215146,127.684854,https://picsum.photos/400/300?random=40470,歴史と文化を感じられる名所です。,65,False
東京中心温泉旅90分,812,90m,絶景|レジャー|寺社|歴史|テーマパーク,稲妻の夢追い人,https://picsum.photos/800/600?random=32995,,銀座,35.67075,139.769467,,静かな空間で癒されます。,66,False
東京中心温泉旅90分,812,90m,絶景|レジャー|寺社|歴史|テーマパーク,稲妻の夢追い人,https://picsum.photos/800/600?random=32995,,渋谷スクランブル交差点,35.6595,139.70056,,静かな空間で癒されます。,51,False
東京中心温泉旅90分,812,90m,絶景|レジャー|寺社|歴史|テーマパーク,稲妻の夢追い人,https://picsum.photos/800/600?random=32995,,六本木ヒルズ,35.659932,139.730214,,都会の喧騒を忘れさせてくれます。,82,False
横浜・鎌倉ファミリー旅90分,813,90m,体験|自然|歴史|祭り,霧猫,https://picsum.photos/800/600?random=26077,,新江ノ島水族館,35.30997,139.47936,https://picsum.photos/400/300?random=11029,都会の喧騒を忘れさせてくれます。,49,False
横浜・鎌倉ファミリー旅90分,813,90m,体験|自然|歴史|祭り,霧猫,https://picsum.photos/800/600?random=26077,,高徳院（鎌倉大仏）,35.316841,139.535736,,都会の喧騒を忘れさせてくれます。,77,False
横浜・鎌倉ファミリー旅90分,813,90m,体験|自然|歴史|祭り,霧猫,https://picsum.photos/800/600?random=26077,,山下公園,35.445611,139.650006,https://picsum.photos/400/300?random=25677,美味しいグルメが楽しめます。,95,False
横浜・鎌倉ショッピング90分,814,90m,歴史|体験|グルメ|テーマパーク,水晶の詩人,https://picsum.photos/800/600?random=47798,,山下公園,35.445611,139.650006,https://picsum.photos/400/300?random=19653,迫力ある景観に感動します。,71,False
横浜・鎌倉ショッピング90分,814,90m,歴史|体験|グルメ|テーマパーク,水晶の詩人,https://picsum.photos/800/600?random=47798,,新江ノ島水族館,35.30997,139.47936,https://picsum.photos/400/300?random=12367,四季折々の景色が楽しめます。,78,False
東京中心絶景巡り半日,815,half,体験|自然|文化,風車の歩き,https://picsum.photos/800/600?random=5715,,東京タワー,35.658581,139.745438,https://picsum.photos/400/300?random=11470,四季折々の景色が楽しめます。,31,False
東京中心絶景巡り半日,815,half,体験|自然|文化,風車の歩き,https://picsum.photos/800/600?random=5715,,築地市場,35.66509,139.77,,四季折々の景色が楽しめます。,82,False
東京中心絶景巡り半日,815,half,体験|自然|文化,風車の歩き,https://picsum.photos/800/600?random=5715,,浅草寺,35.714661,139.796783,,旬の食材を味わえる名店です。,40,False
東京中心絶景巡り半日,815,half,体験|自然|文化,風車の歩き,https://picsum.photos/800/600?random=5715,,東京スカイツリー,35.710064,139.810699,,迫力ある景観に感動します。,35,False
箱根・伊豆温泉旅90分,816,90m,絶景|都会|温泉,稲妻歩き,https://picsum.photos/800/600?random=3449,,熱海温泉,35.099842,139.07777,https://picsum.photos/400/300?random=12132,絶景が広がり写真映えします。,90,False
箱根・伊豆温泉旅90分,816,90m,絶景|都会|温泉,稲妻歩き,https://picsum.photos/800/600?random=3449,,大室山,34.90349,139.095764,,歴史と文化を感じられる名所です。,32,False
北海道自然満喫半日,817,half,文化|寺社|温泉|都会|テーマパーク,波海女,https://picsum.photos/800/600?random=8813,,小樽運河,43.199958,141.001706,https://picsum.photos/400/300?random=30388,絶景が広がり写真映えします。,41,False
北海道自然満喫半日,817,half,文化|寺社|温泉|都会|テーマパーク,波海女,https://picsum.photos/800/600?random=8813,,大通公園,43.059742,141.346532,,自然豊かな散策が楽しめます。,84,False
北海道自然満喫半日,817,half,文化|寺社|温泉|都会|テーマパーク,波海女,https://picsum.photos/800/600?random=8813,,札幌時計台,43.06249,141.35343,,歴史と文化を感じられる名所です。,83,False
北海道自然満喫半日,817,half,文化|寺社|温泉|都会|テーマパーク,波海女,https://picsum.photos/800/600?random=8813,,青い池,43.493583,142.614028,,静かな空間で癒されます。,69,False
北海道自然満喫半日,817,half,文化|寺社|温泉|都会|テーマパーク,波海女,https://picsum.photos/800/600?random=8813,,登別地獄谷,42.497587,141.148596,https://picsum.photos/400/300?random=43194,歴史と文化を感じられる名所です。,80,False
北海道絶景巡り半日,818,half,レジャー|都会|歴史|ショッピング|寺社,鳥写真家,https://picsum.photos/800/600?random=25620,,旭山動物園,43.745486,142.4366,https://picsum.photos/400/300?random=34454,都会の喧騒を忘れさせてくれます。,60,False
北海道絶景巡り半日,818,half,レジャー|都会|歴史|ショッピング|寺社,鳥写真家,https://picsum.photos/800/600?random=25620,,登別地獄谷,42.497587,141.148596,https://picsum.photos/400/300?random=21337,自然豊かな散策が楽しめます。,89,False
北海道絶景巡り半日,818,half,レジャー|都会|歴史|ショッピング|寺社,鳥写真家,https://picsum.photos/800/600?random=25620,,札幌時計台,43.06249,141.35343,https://picsum.photos/400/300?random=17785,旬の食材を味わえる名店です。,41,False
北海道絶景巡り半日,818,half,レジャー|都会|歴史|ショッピング|寺社,鳥写真家,https://picsum.photos/800/600?random=25620,,青い池,43.493583,142.614028,https://picsum.photos/400/300?random=27893,美味しいグルメが楽しめます。,114,False
九州絶景巡り半日,819,half,体験|レジャー|グルメ,雪音楽家,https://picsum.photos/800/600?random=40451,,高千穂峡,32.71167,131.30778,https://picsum.photos/400/300?random=6105,旬の食材を味わえる名店です。,49,False
九州絶景巡り半日,819,half,体験|レジャー|グルメ,雪音楽家,https://picsum.photos/800/600?random=40451,,太宰府天満宮,33.519497,130.534331,https://picsum.photos/400/300?random=13111,絶景が広がり写真映えします。,79,False
九州絶景巡り半日,819,half,体験|レジャー|グルメ,雪音楽家,https://picsum.photos/800/600?random=40451,,長崎平和公園,32.77592,129.863424,https://picsum.photos/400/300?random=18856,絶景が広がり写真映えします。,118,False
横浜・鎌倉歴史散策日帰り,820,day,芸術|レジャー|テーマパーク|温泉,山散歩者,https://picsum.photos/800/600?random=49287,,高徳院（鎌倉大仏）,35.316841,139.535736,https://picsum.photos/400/300?random=45387,自然豊かな散策が楽しめます。,80,False
横浜・鎌倉歴史散策日帰り,820,day,芸術|レジャー|テーマパーク|温泉,山散歩者,https://picsum.photos/800/600?random=49287,,山下公園,35.445611,139.650006,https://picsum.photos/400/300?random=19158,美味しいグルメが楽しめます。,99,False
横浜・鎌倉歴史散策日帰り,820,day,芸術|レジャー|テーマパーク|温泉,山散歩者,https://picsum.photos/800/600?random=49287,,新江ノ島水族館,35.30997,139.47936,,家族連れにも人気のスポットです。,86,False
日光・那須文化体験日帰り,821,day,テーマパーク|ショッピング|歴史|グルメ|都会,水晶音楽家,https://picsum.photos/800/600?random=37004,,華厳滝,36.73806,139.5025,https://picsum.photos/400/300?random=45701,美味しいグルメが楽しめます。,35,False
日光・那須文化体験日帰り,821,day,テーマパーク|ショッピング|歴史|グルメ|都会,水晶音楽家,https://picsum.photos/800/600?random=37004,,神橋,36.75333,139.60417,,家族連れにも人気のスポットです。,65,False
日光・那須文化体験日帰り,821,day,テーマパーク|ショッピング|歴史|グルメ|都会,水晶音楽家,https://picsum.photos/800/600?random=37004,,中禅寺湖,36.739506,139.459179,https://picsum.photos/400/300?random=20163,家族連れにも人気のスポットです。,79,False
日光・那須文化体験日帰り,821,day,テーマパーク|ショッピング|歴史|グルメ|都会,水晶音楽家,https://picsum.photos/800/600?random=37004,,鬼怒川温泉,36.8227,139.7163,https://picsum.photos/400/300?random=32520,美味しいグルメが楽しめます。,74,False
日光・那須文化体験日帰り,821,day,テーマパーク|ショッピング|歴史|グルメ|都会,水晶音楽家,https://picsum.photos/800/600?random=37004,,日光東照宮,36.755497,139.592499,https://picsum.photos/400/300?random=28076,都会の喧騒を忘れさせてくれます。,55,False
東京中心ショッピング日帰り,822,day,都会|絶景|体験|テーマパーク,稲妻ハンター,https://picsum.photos/800/600?random=14772,,ダイバーシティ東京,35.62521,139.77545,,美味しいグルメが楽しめます。,73,False
東京中心ショッピング日帰り,822,day,都会|絶景|体験|テーマパーク,稲妻ハンター,https://picsum.photos/800/600?random=14772,,秋葉原,35.702205,139.774146,https://picsum.photos/400/300?random=2718,家族連れにも人気のスポットです。,82,False
東京中心ショッピング日帰り,822,day,都会|絶景|体験|テーマパーク,稲妻ハンター,https://picsum.photos/800/600?random=14772,,新宿御苑,35.685272,139.709442,https://picsum.photos/400/300?random=12967,静かな空間で癒されます。,87,False
東京中心ショッピング日帰り,822,day,都会|絶景|体験|テーマパーク,稲妻ハンター,https://picsum.photos/800/600?random=14772,,銀座,35.67075,139.769467,,家族連れにも人気のスポットです。,62,False
東京中心ショッピング日帰り,822,day,都会|絶景|体験|テーマパーク,稲妻ハンター,https://picsum.photos/800/600?random=14772,,浅草寺,35.714661,139.796783,,歴史と文化を感じられる名所です。,68,False
東京中心ショッピング日帰り,822,day,都会|絶景|体験|テーマパーク,稲妻ハンター,https://picsum.photos/800/600?random=14772,,東京タワー,35.658581,139.745438,https://picsum.photos/400/300?random=32825,都会の喧騒を忘れさせてくれます。,110,False
横浜・鎌倉神社仏閣巡り2泊3日,823,3days,ファミリー|歴史|体験|都会|寺社|宿泊,森林異邦人,https://picsum.photos/800/600?random=31258,3|6,高徳院（鎌倉大仏）,35.316841,139.535736,https://picsum.photos/400/300?random=44038,旬の食材を味わえる名店です。,33,False
横浜・鎌倉神社仏閣巡り2泊3日,823,3days,ファミリー|歴史|体験|都会|寺社|宿泊,森林異邦人,https://picsum.photos/800/600?random=31258,3|6,三渓園,35.30943,139.48007,https://picsum.photos/400/300?random=42438,旬の食材を味わえる名店です。,77,False
横浜・鎌倉神社仏閣巡り2泊3日,823,3days,ファミリー|歴史|体験|都会|寺社|宿泊,森林異邦人,https://picsum.photos/800/600?random=31258,3|6,鎌倉海浜ホテル,35.311,139.531,,ゆっくりと宿泊できる施設です。,596,True
横浜・鎌倉神社仏閣巡り2泊3日,823,3days,ファミリー|歴史|体験|都会|寺社|宿泊,森林異邦人,https://picsum.photos/800/600?random=31258,3|6,横浜ランドマークタワー,35.454559,139.631476,https://picsum.photos/400/300?random=34246,家族連れにも人気のスポットです。,65,False
横浜・鎌倉神社仏閣巡り2泊3日,823,3days,ファミリー|歴史|体験|都会|寺社|宿泊,森林異邦人,https://picsum.photos/800/600?random=31258,3|6,鶴岡八幡宮,35.325986,139.556346,https://picsum.photos/400/300?random=3358,旬の食材を味わえる名店です。,78,False
横浜・鎌倉神社仏閣巡り2泊3日,823,3days,ファミリー|歴史|体験|都会|寺社|宿泊,森林異邦人,https://picsum.photos/800/600?random=31258,3|6,鎌倉海浜ホテル,35.311,139.531,,ゆっくりと宿泊できる施設です。,695,True
